timestamp;date;hour;session_id;user_id;channel;session_length_min;ai_response_time_ms;ai_accuracy;counselors_on_shift;counselor_queue_length;counselor_available;user_satisfaction_score;duplicate_flag;missing_report_flag
09/09/2025 12:21;09/09/2025;12;49d70616-1e95-4a06-8395-fa79020560a6;user_2987;AI;8;1039.0;0.83;4;0;TRUE;3.96;FALSE;FALSE
09/09/2025 12:41;09/09/2025;12;b59e7154-bcc0-4227-9eb2-02498c8ce584;user_2850;AI;12;831.0;0.86;6;2;TRUE;4.12;FALSE;FALSE
09/09/2025 12:56;09/09/2025;12;59818e62-d86a-4ea5-928d-c6d704da462e;user_2668;Hybrid;34;1109.0;0.86;4;4;TRUE;3.45;FALSE;FALSE
09/09/2025 13:14;09/09/2025;13;ff70ce97-3ac8-47cc-a618-79ecbc1979d6;user_2520;Human;36;;;8;0;TRUE;2.97;FALSE;FALSE
09/09/2025 13:21;09/09/2025;13;5d10d2d5-1023-4d4c-b982-65d1e23951af;user_2382;AI;4;937.0;0.8;4;0;TRUE;3.36;FALSE;FALSE
09/09/2025 13:31;09/09/2025;13;27d142e4-ea9e-4df8-be73-ed426dada79a;user_1059;AI;12;1060.0;0.83;13;0;TRUE;4.41;FALSE;FALSE
09/09/2025 13:33;09/09/2025;13;48072c86-122b-4a9b-a4c2-e9df5d7fdf7d;user_2928;Human;27;;;5;0;TRUE;3.43;FALSE;FALSE
09/09/2025 13:38;09/09/2025;13;b4998da9-9e4d-43ba-a62d-a1bc13e746b5;user_1554;AI;19;774.0;0.82;4;0;TRUE;3.59;FALSE;FALSE
09/09/2025 14:26;09/09/2025;14;6be42800-fd01-452c-bc9d-8c7d0d46e24c;user_1520;Hybrid;38;654.0;0.93;4;0;TRUE;3.64;FALSE;FALSE
09/09/2025 15:07;09/09/2025;15;47702dc4-a2c2-4a97-b504-5cb9010f47c8;user_2683;AI;9;893.0;0.87;3;3;TRUE;3.53;FALSE;FALSE
09/09/2025 15:13;09/09/2025;15;480cf19d-938a-4ff3-b991-55dabf185f4b;user_1350;Human;25;;;8;0;TRUE;4.82;FALSE;FALSE
09/09/2025 15:39;09/09/2025;15;e6c036d6-dbdc-45ef-90a8-ce8001cece0b;user_1702;AI;2;834.0;0.78;6;1;TRUE;4.4;FALSE;FALSE
09/09/2025 16:09;09/09/2025;16;cfee98a4-1f5b-4f53-a334-cdd5ef415720;user_1829;AI;13;877.0;0.86;4;0;TRUE;3.3;FALSE;FALSE
09/09/2025 16:14;09/09/2025;16;4f42a0c2-e374-47bc-821c-cade21f97bf0;user_1658;AI;2;1007.0;0.8;5;0;TRUE;4.23;FALSE;FALSE
09/09/2025 16:31;09/09/2025;16;5b4c703b-ed74-4433-a88e-4544cc1be7d6;user_2283;AI;11;764.0;0.79;9;0;TRUE;2.96;FALSE;FALSE
09/09/2025 17:12;09/09/2025;17;e17273ba-6cc9-4589-ac8a-971fc51856ba;user_2001;AI;12;761.0;0.76;4;0;TRUE;4.66;FALSE;FALSE
09/09/2025 17:22;09/09/2025;17;39a32c32-d41a-4a3c-b4b9-dd24d78eabbb;user_2721;AI;4;929.0;0.85;2;1;TRUE;4.22;FALSE;FALSE
09/09/2025 17:36;09/09/2025;17;6e8b7952-6e59-4950-94d3-2f1da003f13c;user_2347;AI;17;768.0;0.77;2;3;TRUE;3.32;TRUE;FALSE
09/09/2025 17:52;09/09/2025;17;71258184-ee97-4de7-aa52-f48034243794;user_2620;Hybrid;14;874.0;0.9;4;2;TRUE;2.29;FALSE;FALSE
09/09/2025 18:22;09/09/2025;18;a21547f2-e8cc-407e-87ab-ad0bbf38fbb2;user_1721;AI;8;1356.0;0.97;2;2;TRUE;3.99;FALSE;FALSE
09/09/2025 18:23;09/09/2025;18;60c10b01-41ca-4b6d-affb-4170c5ee3851;user_1723;AI;22;1114.0;0.8;2;1;TRUE;3.72;FALSE;FALSE
09/09/2025 18:24;09/09/2025;18;980d8688-dde7-4824-8fc6-b3c52567fb3b;user_1615;Hybrid;31;1525.0;0.85;2;0;TRUE;4.08;FALSE;FALSE
09/09/2025 18:25;09/09/2025;18;b3282bec-74ac-4e83-bc0a-63d7c829001f;user_2306;Hybrid;8;1062.0;0.9;2;3;TRUE;4.13;FALSE;FALSE
09/09/2025 18:29;09/09/2025;18;a7c8b63a-d8cd-4305-84ec-2aa5a09b31d2;user_2100;AI;6;1406.0;0.72;6;0;TRUE;3.58;FALSE;FALSE
09/09/2025 19:16;09/09/2025;19;2b3ec6fd-16b5-4772-8c2b-5bfd04789fb3;user_2719;Human;23;;;8;0;TRUE;3.88;FALSE;FALSE
09/09/2025 19:20;09/09/2025;19;e23ec36d-0010-4739-9869-20e12a31fe23;user_1058;Human;15;;;3;4;TRUE;4.14;TRUE;FALSE
09/09/2025 19:40;09/09/2025;19;17b04f0e-0712-451d-beb6-71979ad5fb25;user_2141;Hybrid;24;1427.0;0.8;2;3;TRUE;2.98;FALSE;FALSE
09/09/2025 19:43;09/09/2025;19;cb095963-b2ba-4201-9c0f-4e790f424f8b;user_2251;AI;5;1507.0;0.79;4;0;TRUE;4.0;FALSE;FALSE
09/09/2025 19:51;09/09/2025;19;afb073c9-e2d1-40aa-98de-1d74b8783696;user_2931;AI;9;1876.0;0.89;3;0;TRUE;3.01;FALSE;FALSE
09/09/2025 20:01;09/09/2025;20;503e0ad9-9456-4bb1-8283-681a89746cb2;user_1066;AI;4;1544.0;0.68;5;0;TRUE;3.26;FALSE;FALSE
09/09/2025 20:30;09/09/2025;20;c27ee87f-cc73-4594-b14e-0da5c34da23f;user_1815;AI;19;1083.0;0.71;3;0;TRUE;4.18;FALSE;FALSE
09/09/2025 20:36;09/09/2025;20;193710c3-4d41-4d64-ac0f-3147c24b21f2;user_1965;AI;7;1162.0;0.78;3;2;TRUE;3.85;FALSE;FALSE
09/09/2025 20:37;09/09/2025;20;668b5ecd-0603-4687-b154-4176c4e41a0b;user_2354;Hybrid;25;1737.0;0.72;4;2;TRUE;3.22;FALSE;FALSE
09/09/2025 21:30;09/09/2025;21;7ccf1b5b-b11c-4d25-a049-d861a4c095b4;user_2948;Hybrid;24;1107.0;0.75;3;0;TRUE;4.8;FALSE;FALSE
09/09/2025 21:31;09/09/2025;21;21728cb6-37aa-4a5b-acba-be225149bbb2;user_1519;AI;11;1210.0;0.79;6;0;TRUE;4.13;FALSE;FALSE
09/09/2025 21:38;09/09/2025;21;38eb4439-fe00-4b2e-b700-d982bfa85dc6;user_1483;AI;21;1485.0;0.71;3;2;TRUE;3.21;FALSE;TRUE
09/09/2025 21:48;09/09/2025;21;af735353-9399-4623-a523-5d7cfe81de14;user_2476;Human;25;;;3;2;TRUE;3.32;FALSE;FALSE
09/09/2025 22:11;09/09/2025;22;f0e40254-4d34-4a95-a9a0-ebdae6014ad0;user_1028;Human;18;;;2;6;TRUE;4.4;FALSE;FALSE
09/09/2025 23:05;09/09/2025;23;c4f2b3b7-21a7-4095-9261-93714b26ab51;user_1763;Hybrid;13;1959.0;0.64;4;0;TRUE;3.11;FALSE;FALSE
09/09/2025 23:30;09/09/2025;23;2e584407-b95e-41b5-b684-868499443b2e;user_1438;AI;7;1482.0;0.76;6;0;TRUE;4.31;FALSE;FALSE
09/09/2025 23:37;09/09/2025;23;04f728e4-7739-46ab-8d48-f96a00cd85b4;user_3000;Human;27;;;5;1;TRUE;3.93;FALSE;FALSE
09/09/2025 23:44;09/09/2025;23;762e64d5-08e4-4bcf-83e9-45705b6c2300;user_2593;AI;2;1510.0;0.8;4;0;TRUE;3.29;FALSE;FALSE
10/09/2025 00:01;10/09/2025;0;50315672-008b-4f74-a9db-a8ddeecf2fdb;user_2334;Human;43;;;3;2;TRUE;4.9;FALSE;FALSE
10/09/2025 00:13;10/09/2025;0;5195cc5c-b9d2-4bd8-8dc5-47207a86aee1;user_2919;AI;10;1326.0;0.63;1;0;TRUE;4.32;FALSE;FALSE
10/09/2025 00:24;10/09/2025;0;925f470a-1b0f-4164-afc6-643ab491cf0b;user_1101;AI;13;1289.0;0.49;2;3;TRUE;3.04;FALSE;FALSE
10/09/2025 00:25;10/09/2025;0;c47af8c8-f10a-4000-90e9-8e83d11b2d64;user_2264;Hybrid;19;1336.0;0.68;1;3;TRUE;3.28;FALSE;FALSE
10/09/2025 00:58;10/09/2025;0;61383b15-92c1-49a8-83c3-fcffb48014ea;user_2058;Hybrid;18;1030.0;0.77;1;3;TRUE;3.43;FALSE;FALSE
10/09/2025 01:14;10/09/2025;1;8162a2df-a3bf-41da-b763-5c7035493473;user_1590;Human;14;;;1;6;TRUE;3.24;FALSE;FALSE
10/09/2025 01:24;10/09/2025;1;f4c7fd72-4863-4291-9c29-b273d7633a12;user_2445;AI;2;1233.0;0.88;4;0;TRUE;2.54;FALSE;FALSE
10/09/2025 02:24;10/09/2025;2;555da381-9765-46e0-9c73-385a5fbcbfad;user_1255;AI;2;1015.0;0.75;2;3;TRUE;3.13;TRUE;FALSE
10/09/2025 02:34;10/09/2025;2;ff78eeed-966a-459a-b099-c2a3fd7ddf22;user_2178;AI;7;1317.0;0.71;1;6;FALSE;3.28;FALSE;FALSE
10/09/2025 02:59;10/09/2025;2;532b5509-308f-4b84-ba98-5c405dd83ca0;user_2684;Human;21;;;1;8;TRUE;3.72;FALSE;FALSE
10/09/2025 03:07;10/09/2025;3;a51b8985-f746-4494-bd57-af885dd96130;user_2021;AI;14;1261.0;0.65;1;3;TRUE;3.99;FALSE;TRUE
10/09/2025 03:21;10/09/2025;3;e5f266ae-49da-4156-9369-65953ce3d3d6;user_1347;AI;19;1073.0;0.66;2;2;TRUE;4.09;FALSE;FALSE
10/09/2025 03:21;10/09/2025;3;3a040826-c769-4ffd-8efe-5c51d8810cec;user_2837;Hybrid;30;1703.0;0.7;1;6;TRUE;2.36;FALSE;FALSE
10/09/2025 03:22;10/09/2025;3;f7674297-ee3b-45d0-bd41-c45295aaa153;user_2398;AI;25;908.0;0.69;3;2;TRUE;4.24;FALSE;FALSE
10/09/2025 03:57;10/09/2025;3;d8553e93-0a22-47d9-8df1-42a91851cb4f;user_1826;Human;21;;;5;0;TRUE;2.93;FALSE;FALSE
10/09/2025 04:01;10/09/2025;4;0e867efc-15ef-4487-8fcf-438b79aeeb84;user_1668;Human;16;;;2;1;TRUE;3.92;FALSE;FALSE
10/09/2025 04:06;10/09/2025;4;309c7cb8-f5db-41e6-b115-e792265c0fa0;user_1785;AI;5;826.0;0.8;1;3;TRUE;3.2;FALSE;FALSE
10/09/2025 04:11;10/09/2025;4;fdb3f2f6-1c63-4890-a740-5c903890467b;user_1523;Human;27;;;2;5;TRUE;3.8;FALSE;FALSE
10/09/2025 04:53;10/09/2025;4;76a9a44f-2adb-4661-9342-448939b02040;user_2980;AI;7;1182.0;0.57;2;5;FALSE;3.67;FALSE;TRUE
10/09/2025 04:58;10/09/2025;4;3a7dc76c-9541-4a75-902b-dbcd479a7648;user_2210;AI;3;983.0;0.76;1;5;FALSE;2.59;FALSE;FALSE
10/09/2025 05:13;10/09/2025;5;5eba4df9-37d3-4026-8c6d-d9c6ba8855dc;user_1699;Hybrid;25;961.0;0.67;4;5;TRUE;3.71;FALSE;FALSE
10/09/2025 05:57;10/09/2025;5;69e37151-d08e-440c-8875-baa13c3ca0e0;user_2544;AI;9;1180.0;0.8;5;0;TRUE;3.72;FALSE;FALSE
10/09/2025 06:25;10/09/2025;6;090f58d8-6f05-46b2-8d3f-300c06ff40e0;user_1361;Human;18;;;2;3;TRUE;4.14;FALSE;FALSE
10/09/2025 06:48;10/09/2025;6;7618825d-0281-4ddf-97d5-32af1827e7ab;user_2266;AI;29;684.0;0.83;3;3;TRUE;3.23;FALSE;FALSE
10/09/2025 07:13;10/09/2025;7;3ea14b37-2fd8-4ff5-a924-2b773da4e059;user_2752;AI;2;725.0;0.85;8;0;TRUE;4.39;FALSE;FALSE
10/09/2025 07:15;10/09/2025;7;1777e216-0533-48af-93ae-32008c797f1d;user_2510;AI;18;914.0;0.93;8;0;TRUE;3.52;FALSE;FALSE
10/09/2025 07:16;10/09/2025;7;d0ee884d-579b-4009-bf32-8835521c2d58;user_2348;AI;17;791.0;0.94;4;0;TRUE;3.93;FALSE;FALSE
10/09/2025 07:19;10/09/2025;7;1e7b9c28-d606-4171-b992-9ec73b819c61;user_1249;AI;9;827.0;0.84;3;3;TRUE;3.01;FALSE;FALSE
10/09/2025 07:31;10/09/2025;7;3363533b-9c01-42a4-af82-b1d7fb6cb82f;user_2392;AI;24;1074.0;0.8;8;0;TRUE;3.91;FALSE;FALSE
10/09/2025 07:39;10/09/2025;7;92b5678f-1d7b-49ce-b879-e517d4ccf3a3;user_2647;AI;2;917.0;0.75;6;0;TRUE;4.16;FALSE;FALSE
10/09/2025 07:56;10/09/2025;7;98618894-7359-456e-9511-871fddd3b5ba;user_1598;Human;19;;;7;4;TRUE;3.97;FALSE;FALSE
10/09/2025 08:03;10/09/2025;8;b20d71d9-49f9-445c-9b97-acbd4bb3e37e;user_1608;Hybrid;23;588.0;0.81;5;0;TRUE;3.8;FALSE;FALSE
10/09/2025 08:08;10/09/2025;8;c0dd6db0-1a16-4b32-8bb0-f1e186728347;user_2464;AI;3;788.0;0.74;4;0;TRUE;4.27;FALSE;FALSE
10/09/2025 08:11;10/09/2025;8;604b79c2-e382-4dba-9dde-682609ecfac1;user_1872;Human;34;;;4;4;TRUE;2.91;FALSE;FALSE
10/09/2025 08:15;10/09/2025;8;cdcdc15d-170a-44cb-ac50-bd7f6428dd02;user_2265;AI;2;1020.0;0.75;6;0;TRUE;4.6;FALSE;FALSE
10/09/2025 08:29;10/09/2025;8;6118977a-021b-45fe-8828-f0dc7dd8e0b8;user_1102;AI;10;676.0;0.92;6;0;TRUE;2.78;FALSE;FALSE
10/09/2025 08:38;10/09/2025;8;a8a955b5-1811-4946-b856-d6285cfc8dbb;user_2543;AI;12;846.0;0.95;7;0;TRUE;3.4;FALSE;FALSE
10/09/2025 08:50;10/09/2025;8;1efbdd2f-c065-4a86-bbec-74920c40002d;user_1138;AI;8;381.0;0.85;5;0;TRUE;3.36;FALSE;FALSE
10/09/2025 08:52;10/09/2025;8;c777ff6d-e000-4d9d-ad36-3fefd5b38d77;user_1356;AI;9;749.0;0.79;5;1;TRUE;4.39;FALSE;FALSE
10/09/2025 09:13;10/09/2025;9;3ea2d29a-8898-48c3-8c3f-b85e4a15fed1;user_1880;Human;23;;;4;3;TRUE;4.32;FALSE;FALSE
10/09/2025 09:29;10/09/2025;9;a87e3929-0f1a-48a0-8e13-8128e5510af0;user_1340;AI;29;917.0;0.78;6;0;TRUE;4.48;FALSE;FALSE
10/09/2025 09:29;10/09/2025;9;ad119613-e0cb-46c6-80be-517e3a350f4a;user_2490;AI;19;1100.0;0.85;8;0;TRUE;3.83;FALSE;FALSE
10/09/2025 09:42;10/09/2025;9;282bb506-6248-42b2-b8c4-173a57f3aca6;user_2607;Hybrid;36;1092.0;0.83;7;0;TRUE;3.43;FALSE;FALSE
10/09/2025 09:43;10/09/2025;9;b5799e97-bb67-494d-90ed-b9a86c56b1b6;user_1221;AI;4;821.0;0.9;5;1;TRUE;2.35;FALSE;FALSE
10/09/2025 10:01;10/09/2025;10;427dec48-ac3e-4bdb-89ca-d6fe071a42e2;user_1834;Human;34;;;3;0;TRUE;4.5;FALSE;FALSE
10/09/2025 10:06;10/09/2025;10;498e46e1-f91c-482a-8dfa-f4f57d26f8bd;user_1163;AI;4;611.0;0.82;4;0;TRUE;3.61;FALSE;FALSE
10/09/2025 10:09;10/09/2025;10;0c4dc6ff-4b9e-4fa6-a2d9-f151ec757b17;user_2658;Human;26;;;8;0;TRUE;4.93;FALSE;FALSE
10/09/2025 10:10;10/09/2025;10;8e84e008-7d67-4d79-a2cc-6c81e7355d43;user_2288;Human;12;;;4;2;TRUE;3.32;FALSE;FALSE
10/09/2025 10:27;10/09/2025;10;97c0b207-9f12-4517-ae6a-9ebaf88fcee1;user_2049;Human;19;;;3;0;TRUE;4.67;FALSE;FALSE
10/09/2025 10:30;10/09/2025;10;fad37637-3028-4fe0-8fc7-c52d32889862;user_1316;AI;11;799.0;0.8;6;0;TRUE;3.92;FALSE;FALSE
10/09/2025 11:03;10/09/2025;11;b246d004-f579-4c28-9b3c-c3ce2f6da557;user_2640;AI;2;741.0;0.8;7;0;TRUE;4.15;FALSE;FALSE
10/09/2025 11:34;10/09/2025;11;6b03a81c-7c4e-465a-b1a9-31ec1fef2613;user_1351;AI;5;827.0;0.85;6;0;TRUE;4.82;FALSE;FALSE
10/09/2025 11:38;10/09/2025;11;3a15a71a-7d87-469b-8435-8073c47f04ae;user_2176;AI;6;709.0;0.8;10;0;TRUE;4.37;FALSE;FALSE
10/09/2025 11:39;10/09/2025;11;ebfa32ab-5850-424c-b7ee-28479c2b248b;user_2752;Hybrid;18;982.0;0.78;5;0;TRUE;3.61;FALSE;FALSE
10/09/2025 12:32;10/09/2025;12;fa0ac875-1a31-4ed9-97fd-2c4848c8da81;user_1399;AI;2;696.0;0.81;6;0;TRUE;4.32;FALSE;FALSE
10/09/2025 12:42;10/09/2025;12;b4f4ef9f-fcb2-4be7-8a2e-1b01597dfe39;user_1759;AI;13;892.0;0.88;4;0;TRUE;2.93;FALSE;FALSE
10/09/2025 12:53;10/09/2025;12;89fe3954-6f12-41c3-80b1-189f92245530;user_2684;Human;19;;;5;1;TRUE;4.1;FALSE;FALSE
10/09/2025 13:21;10/09/2025;13;a0a3a8a9-6759-4d67-8cf6-170b1a989a03;user_1332;AI;8;626.0;0.83;3;0;TRUE;3.37;FALSE;FALSE
10/09/2025 13:36;10/09/2025;13;4fc1deb0-c226-4704-8fcc-5145c8953b8f;user_1805;Human;29;;;5;0;TRUE;3.53;FALSE;FALSE
10/09/2025 13:49;10/09/2025;13;e812ea13-1032-475a-8380-170c6fb697ca;user_1640;Hybrid;11;1105.0;0.89;3;0;TRUE;2.98;FALSE;FALSE
10/09/2025 14:30;10/09/2025;14;65952f99-ff8a-43ce-8c08-a3636810a0f2;user_1046;AI;6;1142.0;0.79;8;0;TRUE;3.28;FALSE;FALSE
10/09/2025 14:33;10/09/2025;14;7fd591b4-44b0-43f4-a1bb-1dc3366226c0;user_1720;AI;6;918.0;0.86;7;0;TRUE;3.49;FALSE;FALSE
10/09/2025 14:40;10/09/2025;14;007dbee9-b5ab-4bde-9424-40abafd5f3e2;user_2959;AI;25;892.0;0.9;8;0;TRUE;3.17;FALSE;FALSE
10/09/2025 14:56;10/09/2025;14;f0be343b-81c1-429e-81b3-e8a56765fe19;user_2430;AI;10;1027.0;0.78;9;0;TRUE;2.83;FALSE;FALSE
10/09/2025 15:05;10/09/2025;15;3556c446-1d06-4ba4-a39f-671ede0220d6;user_1259;AI;15;941.0;0.89;7;0;TRUE;4.15;FALSE;FALSE
10/09/2025 15:26;10/09/2025;15;df4a726a-f0e7-4933-8b9d-fb0259335a66;user_2479;AI;5;1001.0;0.76;4;0;TRUE;4.14;FALSE;FALSE
10/09/2025 15:46;10/09/2025;15;b9fb4fb1-5164-4c9e-9909-030da1ead319;user_1828;AI;3;804.0;0.92;7;0;TRUE;3.73;FALSE;FALSE
10/09/2025 15:52;10/09/2025;15;fccc04a1-4f17-4098-af8f-d7f172dd6f8a;user_1034;AI;15;698.0;0.73;7;0;TRUE;2.87;FALSE;FALSE
10/09/2025 18:03;10/09/2025;18;e8ba223d-3dc3-4091-8262-0efad19be42e;user_2128;AI;14;1388.0;0.92;5;0;TRUE;3.41;FALSE;FALSE
10/09/2025 18:07;10/09/2025;18;3cd96c64-f459-41a7-85b9-6103e733a5f3;user_1108;AI;26;1274.0;0.77;3;0;TRUE;4.01;FALSE;FALSE
10/09/2025 18:12;10/09/2025;18;ea63a414-9103-49b8-9115-c1abb2b6f2c7;user_2029;Human;17;;;6;2;TRUE;3.67;FALSE;TRUE
10/09/2025 18:37;10/09/2025;18;e1212411-fa32-440d-b8f7-df4b4bbaebea;user_2351;AI;19;1305.0;0.88;2;1;TRUE;4.0;FALSE;FALSE
10/09/2025 18:43;10/09/2025;18;ceff8fc8-6002-4ac2-9f58-302143c286a6;user_2859;Hybrid;31;994.0;0.92;4;3;TRUE;3.63;FALSE;FALSE
10/09/2025 19:05;10/09/2025;19;a35c322c-f75c-4c0e-9747-c7d7c81d5064;user_1576;Human;14;;;7;0;TRUE;4.46;FALSE;FALSE
10/09/2025 19:21;10/09/2025;19;9e98978e-1f18-41a9-97e6-2b81fabf2d1f;user_1596;AI;12;1282.0;0.82;2;0;TRUE;4.63;FALSE;FALSE
10/09/2025 19:52;10/09/2025;19;2a275f1e-0930-40ed-af99-fdbb9d32d48f;user_1587;AI;14;1958.0;0.82;5;0;TRUE;3.17;FALSE;FALSE
10/09/2025 19:57;10/09/2025;19;a4839c1d-f6b1-4875-9b1d-58abc6c03c9d;user_1693;AI;4;1280.0;0.77;9;0;TRUE;2.74;FALSE;FALSE
10/09/2025 20:09;10/09/2025;20;2dd5bb7a-934a-47d0-aced-a725e219b932;user_1610;Human;30;;;4;2;TRUE;3.58;FALSE;TRUE
10/09/2025 20:19;10/09/2025;20;3110195f-eba8-400e-813d-3c8b4af63c07;user_1541;Hybrid;22;1098.0;0.87;2;1;TRUE;4.84;FALSE;FALSE
10/09/2025 20:47;10/09/2025;20;1f9d4d7b-d4f2-4499-a635-25f1056dcab5;user_2089;Hybrid;20;750.0;0.8;6;0;TRUE;4.01;FALSE;FALSE
10/09/2025 21:00;10/09/2025;21;dd51d1a4-1194-423b-8a4b-793c6d9a7eaa;user_2545;AI;10;1180.0;0.77;3;2;TRUE;2.76;FALSE;FALSE
10/09/2025 21:04;10/09/2025;21;3aff8ac6-0be3-422a-8d63-df15bea58f77;user_1513;AI;4;1437.0;0.72;4;0;TRUE;2.82;FALSE;FALSE
10/09/2025 21:06;10/09/2025;21;6d4fd211-cbc2-45fb-995a-c29b50fdc0e1;user_2964;Human;37;;;4;0;TRUE;4.36;FALSE;FALSE
10/09/2025 21:35;10/09/2025;21;25520082-11b5-4914-97ec-92efdc87a02f;user_2791;AI;25;1557.0;0.8;5;3;TRUE;3.26;FALSE;FALSE
10/09/2025 21:39;10/09/2025;21;1bdb1993-e2ae-4b32-9bf8-14bfb8d71cff;user_1792;AI;22;1236.0;0.68;3;1;TRUE;2.84;FALSE;FALSE
10/09/2025 21:58;10/09/2025;21;8d740d46-8779-4471-8d66-39a8c42be5a9;user_2737;AI;17;1535.0;0.72;3;0;TRUE;3.45;FALSE;FALSE
10/09/2025 22:14;10/09/2025;22;ebba96bf-73ba-4203-8232-d108c19807d2;user_1479;Hybrid;26;852.0;0.78;3;0;TRUE;4.26;FALSE;FALSE
10/09/2025 22:17;10/09/2025;22;e3ad5cc1-37da-471c-8d9f-90784f43976e;user_2130;AI;8;1065.0;0.84;4;0;TRUE;3.45;FALSE;FALSE
10/09/2025 22:24;10/09/2025;22;4e361878-2c06-4d7f-920d-1121073371a7;user_2835;AI;23;1515.0;0.76;9;0;TRUE;3.39;FALSE;FALSE
10/09/2025 22:29;10/09/2025;22;b040ea8b-ec59-47da-887c-316e114fe2c5;user_2342;AI;2;1429.0;0.76;7;1;TRUE;4.24;FALSE;FALSE
10/09/2025 22:29;10/09/2025;22;3929248f-dc00-4d67-9c93-d96161887b71;user_2010;Hybrid;30;1790.0;0.75;4;0;TRUE;3.2;FALSE;FALSE
10/09/2025 22:54;10/09/2025;22;99d654b1-1079-4e94-a8f4-007c3fd05083;user_1644;Human;26;;;2;4;TRUE;3.7;FALSE;FALSE
10/09/2025 23:00;10/09/2025;23;9040dd25-dce8-4d09-9a9a-8a4bcb5bbc58;user_1193;AI;2;1454.0;0.8;3;5;FALSE;2.2;FALSE;FALSE
10/09/2025 23:28;10/09/2025;23;cab69732-79ae-41cb-bba4-8ef33ca6e522;user_2585;Hybrid;23;1301.0;0.58;6;0;TRUE;2.87;FALSE;FALSE
11/09/2025 00:31;11/09/2025;0;d27524be-b56a-4c10-a7fb-c6efef402ebb;user_2742;AI;9;910.0;0.82;1;4;TRUE;3.93;FALSE;FALSE
11/09/2025 01:01;11/09/2025;1;4ce57a34-ad96-488c-965f-0a59d410701b;user_1302;Human;17;;;4;1;TRUE;3.6;FALSE;FALSE
11/09/2025 02:07;11/09/2025;2;3215648c-3592-4896-8da1-c95d360875f6;user_1560;AI;2;995.0;0.6;2;3;TRUE;3.77;FALSE;FALSE
11/09/2025 02:19;11/09/2025;2;d40638b5-e5ba-42f5-bdbd-c9e9ab7b1014;user_1091;Hybrid;24;1055.0;0.66;1;2;TRUE;3.99;TRUE;FALSE
11/09/2025 02:28;11/09/2025;2;2758168b-e151-4db7-a37b-45091dbfdc73;user_1368;AI;3;762.0;0.79;3;0;TRUE;3.69;FALSE;FALSE
11/09/2025 02:56;11/09/2025;2;d1a63044-7077-4422-9aa1-535f2510e3b2;user_2171;Hybrid;20;895.0;0.7;2;0;TRUE;3.16;FALSE;FALSE
11/09/2025 02:57;11/09/2025;2;90df1f69-7a6f-42fa-a6ed-542259b1b653;user_2986;AI;4;1204.0;0.77;2;3;TRUE;3.5;FALSE;FALSE
11/09/2025 02:59;11/09/2025;2;44f0abc7-3d59-468b-87f8-3284dc108e64;user_2966;Human;32;;;2;5;TRUE;3.56;FALSE;FALSE
11/09/2025 03:18;11/09/2025;3;ada7086c-2626-477c-bce6-c6ab6b119f0d;user_2885;AI;17;1091.0;0.52;1;0;TRUE;3.74;FALSE;FALSE
11/09/2025 03:29;11/09/2025;3;57b2a4a1-c212-40e6-8612-ae8492ab65a3;user_1225;AI;8;1430.0;0.66;1;3;TRUE;2.42;FALSE;FALSE
11/09/2025 03:31;11/09/2025;3;fdaf0e9f-6f0f-45c5-990a-5323de7fbe12;user_2526;Human;35;;;2;2;TRUE;4.08;FALSE;TRUE
11/09/2025 04:02;11/09/2025;4;2ff4e26b-b282-4880-9a66-56dc02c8cd00;user_1658;Human;16;;;3;4;TRUE;2.73;FALSE;TRUE
11/09/2025 04:05;11/09/2025;4;1b3c5a6a-b880-4a71-a000-1eda97900f38;user_2456;AI;14;1185.0;0.59;1;3;TRUE;2.98;FALSE;FALSE
11/09/2025 04:10;11/09/2025;4;59f736e5-64be-4951-a521-cdd19429fbdd;user_2499;Hybrid;16;1089.0;0.8;4;0;TRUE;3.76;FALSE;FALSE
11/09/2025 05:28;11/09/2025;5;be9e4e88-e4c5-450a-9b8a-fca6e7784085;user_2289;AI;14;1448.0;0.69;3;5;FALSE;3.66;FALSE;FALSE
11/09/2025 05:51;11/09/2025;5;a2a05c86-edfb-40ae-a2a7-faff6d556492;user_2940;Human;14;;;4;1;TRUE;3.61;FALSE;FALSE
11/09/2025 05:56;11/09/2025;5;17dd7a07-c5f1-4640-bbf8-5f9dae43bbbf;user_2326;Hybrid;32;1282.0;0.78;3;4;TRUE;3.53;FALSE;FALSE
11/09/2025 06:05;11/09/2025;6;e11496c7-d84b-4a71-ae3c-c80b21e5bb8f;user_1191;AI;8;767.0;0.86;2;1;TRUE;3.33;FALSE;FALSE
11/09/2025 06:43;11/09/2025;6;962b4db1-b185-4dc8-b399-3c7e7bb7d24c;user_2989;Human;29;;;1;6;TRUE;2.99;FALSE;FALSE
11/09/2025 07:08;11/09/2025;7;61b81fb2-c50f-4b41-8a2d-cfec6f07e5f0;user_2611;Human;30;;;5;0;TRUE;3.81;FALSE;FALSE
11/09/2025 07:49;11/09/2025;7;db695012-4547-46b2-a335-3ffef45ecbc8;user_1225;AI;11;858.0;0.77;8;0;TRUE;2.84;FALSE;FALSE
11/09/2025 08:09;11/09/2025;8;1f311e14-c760-4b7d-bab8-47e688e5bb1f;user_2779;Human;11;;;10;0;TRUE;4.28;TRUE;FALSE
